kalimat_id,kata,sense,kalimat,freq
44170,atas,440c,"Setelah lulus dari Sekolah Menengah Atas Adlai E. Stevenson di Lincolnshire, Illinois, Goldman kuliah selama satu semester di Universitas Negara Bagian Illinois.",2
44170,atas,440x,"Setelah lulus dari Sekolah Menengah Atas Adlai E. Stevenson di Lincolnshire, Illinois, Goldman kuliah selama satu semester di Universitas Negara Bagian Illinois.",1
446073,dalam,4009,Sunarko sebagai motivasi umat dalam pembangunan Bangka Belitung.,2
446073,dalam,4011,Sunarko sebagai motivasi umat dalam pembangunan Bangka Belitung.,1
468917,dalam,4001,"Saat itu, Habyarimana yang berasal dari etnis Hutu berada dalam satu heli dengan presiden Burundi, Cyprien Ntarymira.",1
468917,dalam,4007,"Saat itu, Habyarimana yang berasal dari etnis Hutu berada dalam satu heli dengan presiden Burundi, Cyprien Ntarymira.",1
468917,dalam,4012,"Saat itu, Habyarimana yang berasal dari etnis Hutu berada dalam satu heli dengan presiden Burundi, Cyprien Ntarymira.",1
470749,dalam,4003,"Dia adalah raja yang paling liberal dalam sejarah Hawaii, tetapi juga raja dengan masa pemerintahan terpendek dalam sejarah Hawaii.",1
470749,dalam,4009,"Dia adalah raja yang paling liberal dalam sejarah Hawaii, tetapi juga raja dengan masa pemerintahan terpendek dalam sejarah Hawaii.",1
470749,dalam,4009,Dia adalah raja yang paling liberal dalam sejarah Hawaii.,1
486418,dalam,4009,Murid pada Sekolah Terbuka lebih mandiri dalam mempelajari bahan-bahan pelajaran.,2
486418,dalam,4011,Murid pada Sekolah Terbuka lebih mandiri dalam mempelajari bahan-bahan pelajaran.,1
487150,dalam,4010,Kemenangan Nishikori sangat bersejarah karena ia menjadi yang pemain putra Jepang pertama yang memenangkan Jepang Terbuka dalam 41 tahun.,2
487150,dalam,4012,KemenanganNishikori sangat bersejarah karena ia menjadi yang pemain putra Jepang pertama yang memenangkan Jepang Terbuka dalam 41 tahun.,1
4885,asing,5301,"Leroy menyamar sebagai Stitch, tetapi Lilo tahu bahwa makhluk asing yang berbicara dengannya bukanlah Stitch (karena Leroy tidak memakai kalung Tiki).",2
4885,asing,5302,"Leroy menyamar sebagai Stitch, tetapi Lilo tahu bahwa makhluk asing yang berbicara dengannya bukanlah Stitch (karena Leroy tidak memakai kalung Tiki).",1
489962,dalam,4008,"Pada suatu hari yang suram, Jin-hee (Kim Sun-a) akan diputus oleh pacarnya (Jang Hyuk) dengan catatan akhir bahwa dia hanya tertarik saat bercinta, tapi tidak dalam hubungan yang abadi.",2
489962,dalam,4009,"Pada suatu hari yang suram, Jin-hee (Kim Sun-a) akan diputus oleh pacarnya (Jang Hyuk) dengan catatan akhir bahwa dia hanya tertarik saat bercinta, tapi tidak dalam hubungan yang abadi.",1
51118,atas,4408,"Negara Kesatuan Republik Indonesia dibagi atas daerah-daerah provinsi, dan daerah provinsi itu dibagi atas kabupaten dan kota, yang tiap-tiap provinsi, kabupaten, dan kota itu mempunyai pemerintahan daerah, yang diatur dengan undang-undang",1
51118,atas,4408,Yang terdiri dari luas perairan dan daratan yang terbagi atas 4 rukun tetangga.,2
528584,dalam,4008,Erny Tanjung adalah aktris Indonesia yang sering tampil sebagai pemeran pembantu film layar lebar Indonesia dan sempat dinominasihkan sebagai pemeran pembantu terbaik di FFI dalam film Buaya Deli pada tahun 1979.,1
528584,dalam,4009,Erny Tanjung adalah aktris Indonesia yang sering tampil sebagai pemeran pembantu film layar lebar Indonesia dan sempat dinominasihkan sebagai pemeran pembantu terbaik di FFI dalam film Buaya Deli pada tahun 1979.,1
528584,dalam,4009,Erny Tanjung adalah aktris Indonesia yang sering tampil sebagai pemeran pembantu film layar lebar Indonesia dan sempat dinominasikan sebagai pemeran pembantu terbaik di FFI dalam film Buaya Deli pada tahun 1979.,1
538233,dalam,4009,"Antara tahun 1921 dan 1924, Guttman juga bermain enam kali untuk Hongaria, mencetak gol pada debutnya pada tanggal 5 Juni 1921 dalam kemenangan 3-0 melawan Jerman.",2
538233,dalam,4011,"Antara tahun 1921 dan 1924, Guttman juga bermain enam kali untuk Hongaria, mencetak gol pada debutnya pada tanggal 5 Juni 1921 dalam kemenangan 3-0 melawan Jerman.",1
538613,dalam,4008,"Meskipun jumlah penganut agama Kristen Protestan yang relatif kecil (kurang dari 1% pada tahun 2002), namun warisan Protestan sangat penting dalam historisnya.",2
538613,dalam,4010,"Meskipun jumlah penganut agama Kristen Protestan yang relatif kecil (kurang dari 1% pada tahun 2002), namun warisan Protestan sangat penting dalam historisnya, karena dasar bahasa Slovenia dan literatur Slovenia ditetapkan oleh Reformasi Protestan pada abad ke-16.",1
54755,atas,4401,"Tasydid atau syaddah adalah harakat yang berbentuk layaknya huruf ""w"" atau seperti kepala dari huruf ""sin"" yang diletakkan di atas huruf Arab.",1
54755,atas,4403,"Tasydid atau syaddah adalah harakat yang berbentuk layaknya huruf ""w"" atau seperti kepala dari huruf ""sin"" yang diletakkan di atas huruf arab .",2
552893,dalam,4007,Ia lahir dalam keluarga biasa dan masuk perguruan tinggi di Halle antara 1873 dan 1877.,1
552893,dalam,4008,"Ia lahir dalam keluarga biasa, dan masuk perguruan tinggi di Halle antara 1873 dan 1877.",1
552893,dalam,4012,"Ia lahir dalam keluarga biasa, dan masuk perguruan tinggi di Halle antara 1873 dan 1877.",1
559026,dalam,4001,"Beberapa pemain yang menjadi bintang dalam tim bola basket ini adalah Aleksandar Gec, Nebojša Popovi?, Aleksandar Nikoli?, Borislav Stankovi?, Sr?an Kalember, Ratomir Vi?enti?, Sreten Dragojlovi?, Vladimir Cvetkovi?, Ljubodrag Simonovi?, Zoran Slavni?, Dragan Kapi?i?, Dragiša Vu?ini?, Žarko Koprivica, Rajko Žiži?, Slobodan Nikoli?, Predrag Bogosavljev, Zoran Radovi?, Boban Jankovi?, Saša Obradovi?, Nebojša Ili?, Aleksandar Trifunovi?, Milenko Topi?, Zlatko Boli?, Igor Rako?evi?, Milan Gurovi?, Nemanja Bjelica, Boban Marjanovi?, Stefan Jovi? dan Marko Simonovi?.",1
559026,dalam,4007,"Beberapa pemain yang menjadi bintang dalam tim bola basket ini adalah Aleksandar Gec, Nebojsa Popovic, Aleksandar Nikolic, Borislav Stankovic, Srdan Kalember, Ratomir Vicentic, Sreten Dragojlovic, Vladimir Cvetkovic, Ljubodrag Simonovic, Zoran Slavnic, Dragan Kapicic, Dragisa Vucinic, Zarko Koprivica, Rajko Zizic, Slobodan Nikolic, Predrag Bogosavljev, Zoran Radovic, Boban Jankovic, Sasa Obradovic, Nebojsa Ilic, Aleksandar Trifunovic, Milenko Topic, Zlatko Bolic, Igor Rakocevic, Milan Gurovic, Nemanja Bjelica, Boban Marjanovic, Stefan Jovic dan Marko Simonovic.",1
559026,dalam,4009,"Beberapa pemain yang menjadi bintang dalam tim bola basket ini adalah Aleksandar Gec, Neboja Popovi, Aleksandar Nikoli, Borislav Stankov, Sran Kalember, Ratomir Vient, Sreten Dragojlovi, Vladimir Cvetkovi, Ljubodrag Simonovi, Zoran Slavni, Dragan Kapii, Dragia Vuini, arko Koprivica, Rajko , Slobodan Nikoli, Predrag Bogosavljev, Zoran Radovi, Boban Jankovi, Saa Obradovi, Neboja Ili, Aleksandar Trifunovi, Milenko Top, Zlatko Boli, Igor Rakoevi, Milan Gurovi, Nemanja Bjelica, Boban Marjanovi, Stefan Jovi dan Marko Simonovi.",1
562232,dalam,4001,"Lambang mengenakan ujung merah melingkar dengan cincin luarnya yang ditandai dengan tulisan, merah di bagian dalam cincin dengan rancangan bauhinia bergoyang dengan 5 bintang berbentuk benang sari.",2
562232,dalam,4002,Merah di bagian dalam cincin dengan rancangan bauhinia bergoyang dengan 5 bintang berbentuk benang sari.,1
56278,atas,4407,"Nikephoros Bryennios, yang merupakan ""tagmata"" barat sebaliknya kelihatan ingin mengumumkan kaisar, juga dibubarkan dan diasingkan atas perintah Theod?ra,setelah itu ia menyita seluruh propertinya dan memusnahkan para pendukungnya dari istana.",1
56278,atas,4407,"Nikephoros Bryennios, yang merupakan ""tagmata"" barat sebaliknya kelihatan ingin mengumumkan kaisar, juga dibubarkan dan diasingkan atas perintah Theod?ra.",1
56278,atas,4407,"Nikephoros Bryennios, yang merupakan ""tagmata"" barat sebalkinya kelihatan ingin mengumumkan kaisar, juga dibubarkan dan diasingkan atas perintah Theod?ra,setelah itu ia menyita seluruh propertinya dan memusnahkan para pendukungnya dari istana.",1
568759,dalam,4001,"Dinamakan dari kota Gorizia, kapal ini dipasang lunasnya di galangan kapal OTO Livorno pada bulan Maret 1930, diluncurkan pada bulan Desember tahun itu dan ditugaskan ke dalam armada pada bulan Desember 1931.",1
568759,dalam,4007,"Dinamakan dari kota Gorizia, kapal ini dipasang lunasnya di galangan kapalOTO Livorno pada bulan Maret 1930, diluncurkan pada bulan Desember tahun itu dan ditugaskan ke dalam armada pada bulan Desember 1931.",1
568759,dalam,4007,"Dinamakan dari kota Gorizia, kapal ini dipasang lunasnya di galangan kapal OTO Livorno  pada bulan Maret 1930.",1
582308,dalam,4002,"Ketika panen, pekerjaan dilakukan secara berkelompok dengan jumlah orang dalam setiap grup sebanyak tiga orang.",1
582308,dalam,4007,"Ketika panen, pekerjaan dilakukan secara berkelompok dengan jumlah orang dalam setiap grup sebanyak tiga orang.",1
582308,dalam,4012,"Ketika panen, pekerjaan dilakukan secara berkelompok dengan jumlah orang dalam setiap grup sebanyak tiga orang.",1
591782,dalam,4009,Stabilitas pada gugus asam sangat penting dalam menentukan derajat keasaman sebuah senyawa organik.,2
591782,dalam,4011,Stabilitas pada gugus asam sangat penting dalam menentukan derajat keasaman sebuah senyawa organik.,1
623739,dalam,4009,"Setelah kekalahan besar Hongaria dalam Pertempuran Mohacs dan periode kekuasaan Kesultanan Utsmaniyah selama hampir 150 tahun, kawasan ini memulai lembaran baru sebagai kawasan yang sejahtera, dan Budapest menjadi kota global setelah disatukannya kota Buda dan Abuda di tepi barat Sungai Donau dengan kota Pest di tepi timur pada tanggal 17 November 1873.",1
623739,dalam,4009,"Setelah kekalahan besar Hongaria dalam Pertempuran Mohács dan periode kekuasaan Kesultanan Utsmaniyah selama hampir 150 tahun, kawasan ini memulai lembaran baru sebagai kawasan yang sejahtera, dan Budapest menjadi kota global setelah disatukannya kota Buda dan Óbuda di tepi barat Sungai Donau dengan kota Pest di tepi timur pada tanggal 17 November 1873.",2
625739,dalam,4007,"Kitab Yehezkiel dituliskan berdasarkan nama nabi besar Yehezkiel (dalam bahasa Ibrani, ""Yekhezkel"" adalah nama seorang nabi dalam Alkitab Perjanjian Lama.",1
625739,dalam,4008,"Kitab Yehezkiel dituliskan berdasarkan nama nabi besar Yehezkiel (dalam bahasa Ibrani ?????? ""Yekhezkel"" adalah nama seorang nabi dalam Alkitab Perjanjian Lama.",1
625739,dalam,4012,"Kitab Yehezkiel dituliskan berdasarkan nama nabi besar Yehezkiel (dalam bahasa Ibrani ""Yekhezkel"" adalah nama seorang nabi dalam Alkitab Perjanjian Lama.",1
626232,dalam,4008,"Berbeda dengan Peter, Harry seringkali gagal melakukan kegiatannya dan Harry tidak terlalu pintar dalam pelajaran.",2
626232,dalam,4011,"Berbeda dengan Peter, Harry seringkali gagal melakukan kegiatannya dan Harry tidak terlalu pintar dalam pelajaran.",1
636289,dalam,4002,"Delapan bangunan dalam kompleks istana mendapat perlindungan dari Pemerintah Jepang sebagai ""harta nasional"".",1
636289,dalam,4007,"Delapan bangunan dalam kompleks istana mendapat perlindungan dari Pemerintah Jepang sebagai ""harta nasional"".",2
637200,dalam,4009,Orang-orang yang belum pernah bertemu langsung dengan gajah seringkali mengalami kesulitan dalam menggambar mereka.,2
637200,dalam,4011,Orang-orang yang belum pernah bertemu langsung dengan gajah seringkali mengalami kesulitan dalam menggambar mereka.,1
66259,badan,1403,Jabatan terakhir jenderal bintang tiga ini adalah Kepala Badan Pemeliharaan Keamanan Polri.,1
66259,badan,140c,Jabatan terakhir jenderal bintang tiga ini adalah Kepala Badan Pemeliharaan Keamanan Polri.,2
66548,badan,1403,"Karena dianggap membebani masyarakat, maka Dewan Perwakilan Rakyat memanggil Menteri Pekerjaan Umum, Dirut PT Jasa Marga, dan Kepala Badan Pengatur Jalan Tol.",1
66548,badan,140c,"Karena dianggap membebani masyarakat, maka Dewan Perwakilan Rakyat memanggil Menteri Pekerjaan Umum, Dirut PT Jasa Marga, dan Kepala Badan Pengatur Jalan Tol.",2
66613,badan,1403,"Pada 1987-1992 dan 1992-1997, ia menjabat Sekretaris FKP-MPR dan anggota Badan Pekerja MPR-RI.",1
66613,badan,140c,"Pada 1987-1992 dan 1992-1997, ia menjabat Sekretaris FKP-MPR dan anggota Badan Pekerja MPR-RI.",2
668044,dalam,4008,"Sebagian besar kenampakan permukaan di Venus dinamai dari perempuan dalam mitologi dan sejarah, kecuali Maxwell Montes yang dinamai dari James Clerk Maxwell dan wilayah dataran tinggi Alpha Regio, Beta Regio, dan Ovda Regio yang dinamai sebelum sistem yang ada saat ini diterapkan oleh International Astronomical Union.",2
668044,dalam,4008,Sebagian besar kenampakan permukaan di Venus dinamai dari perempuan dalam mitologi dan sejarah.,1
668947,dalam,4008,Doktrin Truman adalah kebijakan yang ditetapkan oleh Presiden AS Harry S. Truman pada 12 Maret 1947 yang menyatakan bahwa AS akan mendukung Yunani dan Turki dengan bantuan ekonomi dan militer untuk mencegah mereka jatuh ke dalam lingkup Soviet.,1
668947,dalam,4009,Doktrin Truman adalah kebijakan yang ditetapkan oleh Presiden AS Harry S. Truman pada 12 Maret 1947 yang menyatakan bahwa AS akan mendukung Yunani dan Turki dengan bantuan ekonomi dan militer untuk mencegah mereka jatuh ke dalam lingkup Soviet.,2
669738,dalam,4007,"Pada tahun 2003, semua saluran SVT menjatuhkan enkripsi mereka dalam jaringan DTT.",1
669738,dalam,4008,"Pada tahun 2003, semua saluran SVT menjatuhkan enkripsi mereka dalam jaringan DTT.",2
672224,dalam,4008,"Di Antiokhia, Barnabas bersama Paulus menghadapi keributan yang terjadi dalam jemaat mengenai sunat.",1
672224,dalam,4009,"Di Antiokhia, Barnabas bersama Paulus menghadapi keributan yang terjadi dalam jemaat mengenai sunat.",2
67309,badan,1403,"Ada beberapa terminologi terkait pers mahasiswa ini di antaranya badan penerbitan pers mahasiswa (BPPM), unit kegiatan pers mahasiswa (UKPM), lembaga penerbitan pers mahasiswa (LPPM) dan lembaga pers mahasiswa (LPM).",1
67309,badan,140c,"Ada beberapa terminologi terkait pers mahasiswa ini di antaranya badan penerbitan pers mahasiswa (BPPM), unit kegiatan pers mahasiswa (UKPM), lembaga penerbitan pers mahasiswa (LPPM) dan lembaga pers mahasiswa (LPM).",2
67700,badan,1403,"Meskipun pada 23 Agustus 1945 dibentuk Badan Keamanan Rakyat (BKR), BPRI tetap berdiri sendiri.",1
67700,badan,140c,"Meskipun pada 23 Agustus 1945 dibentuk Badan Keamanan Rakyat (BKR), BPRI tetap berdiri sendiri.",2
677035,dalam,4007,"Juru sambah ini harus menghafal kata-kata, ungkapan, petatah-petitih, pantun, dan talibun yang sering digunakan dan disampaikan dalam ""pasambahan"".",1
677035,dalam,4008,"Juru sambah ini harus menghafal kata-kata, ungkapan, petatah-petitih, pantun, dan talibun yang sering digunakan dan disampaikan dalam ""pasambahan"".",1
677035,dalam,4009,"Juru sambah ini harus menghafal kata-kata, ungkapan, petatah-petitih, pantun, dan talibun yang sering digunakan dan disampaikan dalam ""pasambahan"".",1
68325,badan,1401,"Istilah ini sering pula digunakan untuk merujuk pada perlawanan bersenjata terhadap pemerintah yang berkuasa, tetapi dapat pula merujuk pada gerakan perlawanan tanpa badan keker.",1
68325,badan,1403,"Istilah ini sering pula digunakan untuk merujuk pada perlawanan bersenjata terhadap pemerintah yang berkuasa, tetapi dapat pula merujuk pada gerakan perlawanan tanpa badan keker.",2
68784,badan,140c,"Arsyad merupakan warga Ciracas, Jakarta Timur, yang ditahan Badan Reserse Kriminal Kepolisian Negara Republik Indonesia atas tuduhan pornografi dan penghinaan dengan melanggar Pasal 310 dan 311 KUHP, Pasal 156 dan 157 KUHP, Pasal 27, 45, 32, 35, 36, 51 UU ITE atas tindakannya mengunggah gambar hasil rekayasa yang menunjukkan Presiden Joko Widodo melakukan hubungan seksual dengan mantan presiden Megawati Soekarnoputri di media sosial.",2
68784,badan,140c,"Arsyad merupakan warga Ciracas, Jakarta Timur, yang ditahan Badan Reserse Kriminal Kepolisian Negara Republik Indonesia.",1
688563,dalam,4002,"Pemakaian kendaraan bahan bakar E85 di negara ini secara cepat juga menyebabkan kontroversi di antara para produsen mobil, penyalur kendaraan, para pemilik stasiun BBM, dan bahkan produsen etanol sendiri pun mengeluh karena mereka tidak siap untuk memasok etanol dalam jumlah besar untuk semua kendaraan E85 baru ini.",1
688563,dalam,4012,"Pemakaian kendaraan bahan bakar E85 di negara ini secara cepat juga menyebabkan kontroversi di antara para produsen mobil, penyalur kendaraan, para pemilik stasiun BBM, dan bahkan produsen etanol sendiri pun mengeluh karena mereka tidak siap untuk memasok etanol dalam jumlah besar untuk semua kendaraan E85 baru ini.",2
69108,badan,1403,Organisasi Dislitbangad adalah sebagai badan pelaksana pusat (Balakpus) di tingkat Mabes TNI AD yang berkedudukan langsung di bawah Kasad.,2
69108,badan,140c,Organisasi Dislitbangad adalah sebagai badan pelaksana pusat (Balakpus) di tingkat Mabes TNI AD yang berkedudukan langsung di bawah Kasad.,1
69216,badan,1402,"Bahan bakar avtur yang menguap (uap avtur sangat mudah meledak dan terbakar) menyebabkan ledakan akibat korsleting pada kabel listrik di bagian tangki bahan bakar sayap tengah (CWT - Center Wing fuel Tank), sehingga terjadi ledakan yang merusak struktur pesawat secara keseluruhan (bagian depan terpisah dari badan pesawat).",1
69216,badan,1402,"Karena bahan bakar avtur menguap (uap avtur sangat mudah meledak dan terbakar) menyebabkan ledakan akibat korsleting pada kabel listrik di bagian tangki bahan bakar sayap tengah (CWT - ""Center Wing fuel Tank"") sehingga terjadi ledakan yang merusak struktur pesawat secara keseluruhan (bagian depan terpisah dari badan pesawat).",2
69785,badan,1403,Badan legislatif terdiri dari Majelis Nasional yang merupakan badan tertinggi dalam tata pemerintahan Suriname .,2
69785,badan,1403,Badan legislatif terdiri dari Majelis Nasional.,1
702536,dalam,4008,"Surat pengantar yang digunakan dalam koneksi dengan banyak dokumen bisnis seperti aplikasi pinjaman, draf kontrak dan proposal, dan dokumen eksekutif.",2
702536,dalam,4009,"Surat pengantar yang digunakan dalam koneksi dengan banyak dokumen bisnis seperti aplikasi pinjaman, draf kontrak dan proposal, dan dokumen eksekutif.",1
703651,dalam,4007,"Setelah tulisan ditemukan, para Resi menuangkan ajaran-ajaran ""Weda"" ke dalam bentuk tulisan.",1
703651,dalam,4012,"Setelah tulisan ditemukan, para Resi menuangkan ajaran-ajaran ""Weda"" ke dalam bentuk tulisan.",1
703651,dalam,4012,"Setelah tulisan ditemukan, para Resi menuangkan ajaran-ajaran Weda ke dalam bentuk tulisan.",1
713639,dasar,4503,"SD Yapela, merupakan salah satu Sekolah Dasar swasta yang ada di Batam, Provinsi Kepulauan Riau.",1
713639,dasar,450x,"SD Yapela, merupakan salah satu sekolah dasar swasta yang ada di Batam, Provinsi Kepulauan Riau.",2
713914,dasar,450d,"SD Negeri 5 Rahtawu, merupakan salah satu Sekolah Dasar negeri yang ada di Rahtawu Rt 01/Ii Gebog Kudus, Kabupaten Kudus, provinsi Jawa Tengah.",2
713914,dasar,450x,"SD Negeri 5 Rahtawu, merupakan salah satu sekolah dasar negeri yang ada di Rahtawu Rt 01/II Gebog Kudus, Kabupaten Kudus, Provinsi Jawa Tengah.",1
715846,dasar,4502,"Perjanjian ini merupakan hubungan dasar antara kedua negara, yang meliputi beberapa aspek seperti pemeliharaan perdamaian dan persahabatan, penyelesaian sengketa melaui cara damai diplomatik, pengaturan lalu lintas untuk warga kedua negara, dan kegiatan untuk meningkatkan kerjasama di bidang perdagangan, budaya, pengiriman , dan lain-lain, yang meliputi politik, masalah sosial-ekonomi dan keamanan kedua negara.",1
715846,dasar,4504,"Perjanjian ini merupakan hubungan dasar antara kedua negara, yang meliputi beberapa aspek seperti pemeliharaan perdamaian dan persahabatan, penyelesaian sengketa melaui cara damai diplomatik, pengaturan lalu lintas untuk warga kedua negara, dan kegiatan untuk meningkatkan kerjasama di bidang perdagangan, budaya, pengiriman , dan lain-lain, yang meliputi politik, masalah sosial-ekonomi dan keamanan kedua negara.",1
715846,dasar,4504,"Perjanjian ini merupakan hubungan dasar antara kedua negara, yang meliputi beberapa aspek seperti pemeliharaan perdamaian dan persahabatan, penyelesaian sengketa melaui cara damai diplomatik, pengaturan lalu lintas untuk warga kedua negara, dan kegiatan untuk meningkatkan kerjasama.",1
716387,dasar,4502,Van Rijneveld sudah terkenal semenjak pendidikan dasar dan pada tahun 1815 masuk dinas sebagai letnan muda di Akademi Militer Delft.,1
716387,dasar,4503,Van Rijneveld sudah terkenal semenjak pendidikan dasar dan pada tahun 1815 masuk dinas sebagai letnan muda di Akademi Militer Delft.,1
716387,dasar,4504,Van Rijneveld sudah terkenal semenjak pendidikan dasar dan pada tahun 1815 masuk dinas sebagai letnan muda di Akademi Militer Delft.,1
716537,dasar,4501,Sekarang gedung ini digunakan sebagai Galeri Foto Jurnalistik ANTARA pada lantai dasar dan Museum ANTARA pada lantai atas.,1
716537,dasar,4503,Sekarang gedung ini digunakan sebagai Galeri Foto Jurnalistik ANTARA pada lantai dasar dan Museum ANTARA pada lantai atas.,2
716717,dasar,4502,Lanting merupakan makanan ringan yang berbahan dasar dari singkong.,1
716717,dasar,4504,"Di desa ini mempunyai banyak makanan khas daerah tersebut, antara lain yang paling terkenal yaitu lanthing Adiraja, lanting merupakan makanan ringan yang berbahan dasar dari singkong.",1
716717,dasar,4504,"Di desa ini mempunyai banyak makanan khas daerah tersebut,antara lain yang paling terkenal yaitu lanthing Adiraja, lanting merupakan makanan ringan yang berbahan dasar dari singkong, rasanya gurih, renyah dan bergizi.",1
716956,dasar,4502,"Dalam istilah dasar elemen mesin, berbagai bagian utama dari mesin (seperti silinder, kepala silinder, bagian pendingin, bagian intake dan exhaust, dan crankcase) secara konseptual berbeda, dan konsep-konsep ini dapat semua diturunkan sebagai potongan diskrit yang disatukan.",2
716956,dasar,4504,"Dalam istilah dasar elemen mesin, berbagai bagian utama dari mesin (seperti silinder, kepala silinder, bagian pendingin, bagian intake dan exhaust, dan crankcase) secara konseptual berbeda, dan konsep-konsep ini dapat semua diturunkan sebagai potongan diskrit yang disatukan.",1
716991,dasar,4502,"Walaupun umumnya obat berbahan dasar herbal tidak menimbulkan efek samping negatif, namun ada beberapa bahan yang menimbulkan efek samping negatif.",1
716991,dasar,4504,"Walaupun umumnya obat berbahan dasar herbal tidak menimbulkan efek samping negatif, namun ada beberapa bahan yang menimbulkan efek samping negatif.",2
717026,dasar,4502,"MPK berfungsi sebagai ""assessor"" kerja dan pengawas kinerja OSIS dalam menjalankan tugas-tugasnya selama masa jabatannya berlangsung, aspirator dari seluruh warga SMA Negeri 11 Depok, dan ""planner"" untuk merencanakan Anggaran Dasar dan Anggaran Rumah Tangga serta program kerja OSIS selama satu periode.",1
717026,dasar,4504,MPK berfungsi sebagai perancang yang merencanakan Anggaran Dasar dan Anggaran Rumah Tangga serta program kerja OSIS selama satu periode.,1
717026,dasar,450d,"MPK berfungsi sebagai ""assessor"" kerja dan pengawas kinerja OSIS dalam menjalankan tugas-tugasnya selama masa jabatannya berlangsung, aspirator dari seluruh warga SMA Negeri 11 Depok, dan ""planner"" untuk merencanakan Anggaran Dasar dan Anggaran Rumah Tangga serta program kerja OSIS selama satu periode.",1
717061,dasar,4502,"Sedangkan untuk cakram Blu-ray, kecepatan baca dasar sama dengan 6,74 Megabyte/detik, atau sama dengan 6,43 Megabit/detik.",1
717061,dasar,4504,"Sedangkan untuk cakram Blu-ray, kecepatan baca dasar sama dengan 6,74 Megabyte/detik, atau sama dengan 6,43 Megabit/detik.",2
717893,dasar,4501,"Air garam lebih banyak di dasar laut, salinitas rata-rata sekitar 38 per seribu - mirip dengan Laut Mediterania.",1
717893,dasar,4501,"Namun, air garam lebih banyak di dasar laut, salinitas rata-rata sekitar 38 per seribu - mirip dengan Laut Mediterania.",1
717893,dasar,4503,"Namun, air garam lebih banyak di dasar laut, salinitas rata-rata sekitar 38 per seribu - mirip dengan Laut Mediterania.",1
718177,dasar,450b,Sekolah Dasar Xaverius 3 Bandar Lampung atau dikenal juga dengan nama SD Xaveway adalah salah satu dari SD Swasta di Bandar Lampung.,1
718177,dasar,450c,Sekolah Dasar Xaverius 3 Bandar Lampung atau dikenal juga dengan nama SD Xaveway adalah salah satu dari SD Swasta di Bandar Lampung.,1
718177,dasar,450d,Sekolah Dasar Xaverius 3 Bandar Lampung atau dikenal juga dengan nama SD Xaveway adalah salah satu dari SD Swasta di Bandar Lampung.,1
718294,dasar,4502,"Menurut salah seorang cucunya, setelah ilmu dasar agama dianggap cukup, Mama Sempur memutuskan untuk menimba ilmu ke pesantren yang ada di Jawa dan Madura.",2
718294,dasar,4504,"Menurut salah seorang cucunya, setelah ilmu dasar agama dianggap cukup, Mama Sempur memutuskan untuk menimba ilmu ke pesantren yang ada di Jawa dan Madura.",1
718712,dasar,4503,"Sebagai misal, sebutan profesional untuk Ahli Muda Pelayaran disingkat A.Ma.Pel., Ahli Muda Perpustakaan disingkat A.Ma.Pust., Ahli Muda Pendidikan disingkat A.Ma.Pd., Ahli MudaPendidikan Sekolah Dasar disingkat A.Ma.Pd.S.D., Ahli Muda Pengujian Kendaraan Bermotor disingkat A.Ma.P.K.B., Ahli Muda Keperawatan disingkat A.Ma.Per., Ahli Muda Komputer disingkat A.Ma.Kom., Ahli Muda Kesehatan disingkat A.Ma.Kes., Ahli Muda kebidanan disingkat A.Ma.Bid., dan Ahli Muda Pariwisata disingkat A.Ma.Par.",1
718712,dasar,450d,"Sebagai misal, sebutan profesional untuk Ahli Muda Pelayaran disingkat A.Ma.Pel., Ahli Muda Perpustakaan disingkat A.Ma.Pust., Ahli Muda Pendidikan disingkat A.Ma.Pd., Ahli MudaPendidikan Sekolah Dasar disingkat A.Ma.Pd.S.D., Ahli Muda Pengujian Kendaraan Bermotor disingkat A.Ma.P.K.B., Ahli Muda Keperawatan disingkat A.Ma.Per., Ahli Muda Komputer disingkat A.Ma.Kom., Ahli Muda Kesehatan disingkat A.Ma.Kes., Ahli Muda kebidanan disingkat A.Ma.Bid., dan Ahli Muda Pariwisata disingkat A.Ma.Par.",2
718840,dasar,4503,"SD Negeri 002 Tenggarong adalah salah satu sekolah dasar negeri yang berada di kota Tenggarong, Kabupaten Kutai Kartanegara, Provinsi Kalimantan Timur, Indonesia.",2
718840,dasar,450d,"SD Negeri 002 Tenggarong adalah salah satu sekolah dasar negeri yang berada di kota Tenggarong, Kabupaten Kutai Kartanegara, Provinsi Kalimantan Timur, Indonesia.",1
718989,dasar,4502,"Shlomo Goren (Bahasa Ibrani: ???? ????) (3 Februari 1917 - 29 Oktober 1994), adalah seorang rabbi Zionis Relijius Ortodoks di Israel, seorang cendekiawan Talmud dan penggerak otoritas atas dasar hukum Yahudi.",1
718989,dasar,4502,"Shlomo Goren (Bahasa Ibrani: ???? ????) (3 Februari 1917 – 29 Oktober 1994), adalah seorang rabbi Zionis Relijius Ortodoks di Israel, seorang cendekiawan Talmud dan penggerak otoritas atas dasar hukum Yahudi.",1
718989,dasar,4504,"Shlomo Goren (Bahasa Ibrani: ) (3 Februari 1917  29 Oktober 1994), adalah seorang rabbi Zionis Relijius Ortodoks di Israel, seorang cendekiawan Talmud dan penggerak otoritas atas dasar hukum Yahudi.",1
