kalimat_id,kata,sense,kalimat,freq
131008,berat,5206,"Kurir dari Tokugawa Ieyasu baru sampai tanggal 9 September, sehingga keterlambatan Hidetada tidak dianggap sebagai kesalahan berat oleh Ieyasu.",1
131091,berat,5201,Pejantan memiliki berat rata-rata 25–35 kg (55-77 lb).,1
131091,berat,5201,"Pejantan memiliki berat rata-rata 25kg (55-77lb), betina kurang dari setengah berat tersebut (11kg, atau 25-30lb).",1
131322,berat,5202,"Neutron atau netron adalah partikel subatomik yang tidak bermuatan (netral) dan memiliki massa 940 MeV/c (1.6749  10 kg, sedikit lebih berat dari proton.",1
131322,berat,5202,"Neutron atau netron adalah partikel subatomik yang tidak bermuatan (netral) dan memiliki massa 940 MeV/c² (1.6749 × 10 kg, sedikit lebih berat dari proton.",1
142166,besar,5402,Gurun Taklamakan mendominasi sebagian besar cekungan ini.,1
142166,besar,5403,Gurun Taklamakan mendominasi sebagian besar cekungan ini.,1
144112,besar,5402,"Pada awal periode Joseon, kerusakan yang besar terjadi pada patung Budha di Namsan yang dilakukan oleh kaum radikal Neo-Konfusianisme yang merusak bagian lengan dan kepala patung.",1
144112,besar,5403,"Pada awal periode Joseon, kerusakan yang besar terjadi pada patung Budha di Namsan yang dilakukan oleh kaum radikal Neo-Konfusianisme yang merusak bagian lengan dan kepala patung.",1
148285,besar,5402,Tampil dalam berbagai acara-acara pendidikan yang disponsori oleh banyak perusahaan perusahaan besar di Indonesia.,1
148285,besar,5402,Tampil dalam berbagai acara2 pendidikan yang disponsori oleh banyak perusahaan perusahaan besar di Indonesia.,1
150772,besar,5402,"Lautan Kansas juga dihuni oleh banyak predator yang lebih besar dari Tusoteuthis, seperti kadal laut raksasa (Mosasaurus, Tylosaurus), Plesiosauria (Elasmosaurus), hiu raksasa (Cretoxyrhina, Squalicorax), dan ikan bertulang keras (Xiphactinus).",1
150772,besar,5402,"Namun, lautan Kansas juga dihuni oleh banyak predator yang lebih besar dari Tusoteuthis, seperti kadal laut raksasa (Mosasaurus, Tylosaurus), Plesiosauria (Elasmosaurus), hiu raksasa (Cretoxyrhina, Squalicorax), dan ikan bertulang keras (Xiphactinus).",1
163682,besar,5403,"Pada mulanya, pekerjaan ini sebagian besar terbatas hanya untuk wilayah Amerika Utara sampai tahun 1874 hingga misionari Gereja Advent yang pertama, J.N.",1
163682,besar,5403,"Pada mulanya, pekerjaan ini sebagian besar terbatas hanya untuk wilayah Amerika Utara sampai tahun 1874 hingga misionari Gereja Advent yang pertama, J.N. Andrews diutus ke Swiss.",1
170153,besar,5403,"Selain itu, sejumlah besar anggotanya juga menerima medali, termasuk salah satu Medal of Honor, 11 Bintang Perakdan sekitar 300 Hati Ungu.",1
170153,besar,5403,"Selain itu, sejumlah besar anggotanya juga menerima medali, termasuk salah satu Medal of Honor, 11 Bintang Perak dan sekitar 300 Hati Ungu.",1
179802,besar,5402,"Guno adalah sebuah desa kecil di timur kecamatan Jatiroto, Kabupaten Wonogiri, provinsi Jawa Tengah, Indonesia. Kebanyakan mata pencaharian penduduk desa adalah petani dan perantau di kota besar. Guno pada saat kepemimpinan Bapak Wakijo merupakan desa berprestasi.",1
179802,besar,5403,"Kebanyakan mata pencaharian penduduk desa adalah petani,dan perantauan di kota besar.",1
1894,asing,5302,"Film tersebut menjadi perwakilan Hungaria pada Academy Awards ke-73 untuk Academy Award untuk Film Berbahasa Asing Terbaik, namun tidak masuk nominasi.",1
1894,asing,530d,"Film tersebut menjadi perwakilan Hungaria pada Academy Awards ke-73 untuk Academy Award untuk Film Berbahasa Asing Terbaik, namun tidak masuk nominasi.",1
197029,besar,5402,Lokasi ini tidak umum digunakan untuk senapan besar karena dicurigai menyebabkan beberapa kematian pilot akibat gas beracun dan membuat dilarangnya pemakaian senapan besar di beberapa ketinggian.,1
197029,besar,5402,Lokasi ini tidak umum digunakan untuk senapan besar.,1
202859,bidang,1801,"Setiap 42 tahun, ketika Uranus mengalami ekuinoks dan bidang khatulistiwanya menyilang dengan Bumi, okultasi satelit-satelit Uranus mungkin terjadi.",1
202859,bidang,1802,"Setiap 42 tahun, ketika Uranus mengalami ekuinoks dan bidang khatulistiwanya menyilang dengan Bumi, okultasi satelit-satelit Uranus mungkin terjadi.",1
2053,asing,5302,Film tersebut juga menjadi salah satu nominasi untuk Film Berbahasa Asing Terbaik di Academy Awards ke-88.,1
2053,asing,530d,Film tersebut juga menjadi salah satu nominasi untuk Film Berbahasa Asing Terbaik di Academy Awards ke-88.,1
212403,bidang,1801,Airbrush adalah sebuah teknik seni rupa yang menggunakan tekanan udara untuk menyemprotkan cat atau pewarna pada bidang kerja.,1
212403,bidang,1802,Airbrush adalah sebuah teknik seni rupa yang menggunakan tekanan udara untuk menyemprotkan cat atau pewarna pada bidang kerja.,1
219569,bidang,1802,"Dalam bidang pendidikan penduduk di atas 5 tahun yang tamat perguruan tinggi atau universitas berjumlah 150 orang, akademi 31 orang, SLTA atau sederajat 606 orang, SLTP atau sederajat 570 orang, SD atau sederajat 722 orang, belum tamat SD 254 orang, dan belum atau tidak sekolah 20 orang.",1
219569,bidang,1802,"Dalam bidang pendidikan penduduk di atas 5 tahun yang tamat perguruan tinggi/universitas berjumlah 150 orang, akademi 31 orang, SLTA/sederajat 606 orang, SLTP/ sederajat 570 orang, SD/sederajat 722 orang, belum tamat SD 254 orang, dan belum/tidak sekolah 20 orang.",1
220337,bidang,1802,"Dalam bidang pendidikan, di kelurahan Limpomajang terdapat 2 unit Sekolah Dasar, yaitu SDN.",1
220337,bidang,1802,"Dalam bidang pendidikan, di kelurahan Limpomajang terdapat 2 unit Sekolah Dasar, yaitu SDN. 53 Lajarella dan SDN. 54 Bolamallimponge.",1
223493,bintang,0702,"Keberhasilan Chris di dunia tinju, membawanya ke profesi sampingan, antara lain bintang iklan untuk berbagai produk dan komentator tinju di televisi.",1
223493,bintang,070x,"Keberhasilan Chris di dunia tinju, membawanya ke profesi sampingan, antara lain bintang iklan untuk berbagai produk dan komentator tinju di televisi.",1
224128,bintang,0702,"Borgnine memiliki penampilan paling banyak, menjadi bintang tamu enam belas kali.",1
224128,bintang,070x,"Borgnine memiliki penampilan paling banyak, menjadi bintang tamu enam belas kali.",1
224197,bintang,0701,Kampus Bukit Bintang ini dikosongkan pada tahun 2000 ketika sekolah tersebut pindah ke Cheras lalu diubah namanya sebagai Sekolah Sri Bintang Utara.,1
224197,bintang,070b,Kampus Bukit Bintang ini dikosongkan pada tahun 2000 ketika sekolah tersebut pindah ke Cheras lalu diubah namanya sebagai Sekolah Sri Bintang Utara.,1
224239,bintang,070d,Jabatan terakhir jenderal bintang dua ini adalah adalah Wakapolda Sulsel.,1
224239,bintang,070x,Jabatan terakhir jenderal bintang dua ini adalah Wakapolda Sulsel.,1
224599,bintang,0701,"Bintang ini memiliki komponen pasangan, yaitu 40 Eridani B dan 40 Eridani C",1
224599,bintang,0701,"Bintang ini memiliki komponen pasangan, yaitu 40 Eridani B dan 40 Eridani C, yang masing-masing merupakan bintang katai bermagnitudo tingkat kesembilan dengan kelas DA4 (""white dwarf"") dan bintang katai merah bermagnitudo tingkat kesebelas (""red dwarf"") kelas M4.5e.",1
224651,bintang,0703,"Pada 10 Oktober 2003, Sendlerowa menerima Bintang Elang Putih, bintang kehormatan tertinggi Polandia untuk warga sipil.",1
224651,bintang,070d,"Pada 10 Oktober 2003, Sendlerowa menerima Bintang Elang Putih",1
224654,bintang,0702,"Grup musik Bob Wills and his Texas Playboys merupakan bintang laris dari genre musik western swing yang memadukan cara bernyanyi musik country, teknik ""steel guitar"", dan grup big band berirama jazz.",1
224654,bintang,070x,"Grup musik Bob Wills and his Texas Playboys merupakan bintang laris dari genre musik western swing yang memadukan cara bernyanyi musik country, teknik ""steel guitar"", dan grup big band berirama jazz.",1
224792,bintang,070b,Selain itu terdapat Puncak Geger Bintang yang menurut legenda disebut Geger Bintang,1
224792,bintang,070b,Selain itu terdapat Puncak Geger Bintang yang menurut legenda disebut Geger Bintang karena pada zaman dahulu ada bintang yang jatuh dan masyarakat menjadi panik (geger).,1
224970,bintang,0702,"Juri utama adalah seorang pelatih vokal, Indra Aziz yang sukses melatih para kontestan program pencarian bakat Indonesian Idol, Idola Cilik, X Factor Indonesia, AFI 2013, dll., dan pakar penari professional, Hamdi Fabas, dan bintang tamu yang juga menjadi juri tamu dalam acara ini.",1
224970,bintang,070x,"Juri utama adalah seorang pelatih vokal, Indra Aziz yang sukses melatih para kontestan program pencarian bakat Indonesian Idol, Idola Cilik, X Factor Indonesia, AFI 2013, dll., dan pakar penari professional, Hamdi Fabas, dan bintang tamu yang juga menjadi juri tamu dalam acara ini.",1
225401,bintang,0702,"Pada bulan Mei 2011, Harnois menjadi bintang tamu dalam program drama detektif plisi CBS yaitu CSI: Crime Scene Investigation di musim 1, episode 21, yang berjudul ""Cello and Goodbye"", dia muncil sebagai Morgan Brody, seorang Penyelidik Tempat Kejadian Perkara (CSI) dari Kepolisian Los Angles (LAPD) Divisi Investigasi Ilmiah.",1
225401,bintang,070x,"Pada bulan Mei 2011, Harnois menjadi bintang tamu dalam program drama detektif plisi CBS yaitu di musim 1, episode 21, yang berjudul ""Cello and Goodbye"", dia muncil sebagai Morgan Brody, seorang Penyelidik Tempat Kejadian Perkara (CSI) dari Kepolisian Los Angles (LAPD) Divisi Investigasi Ilmiah.",1
226491,bintang,0703,"Dia adalah anak sulung dari keluarganya, yang tampaknya menjadi kaya dari Oga, karena mereka mampu untuk menghabiskan liburan musim panas di sebuah resor bintang lima.",1
226491,bintang,070d,"Dia adalah anak sulung dari keluarganya, yang tampaknya menjadi kaya dari Oga, karena mereka mampu untuk menghabiskan liburan musim panas di sebuah resor bintang lima.",1
227422,bintang,0703,"Walton Harris Walker () adalah seorang jenderal bintang empat yang bertugas sebagai komandan dalam Perang Dunia I, Perang Dunia II dan Perang Korea dimana ia mengkomandani Eighth United States Army dan tewas dalam sebuah kecelakaan jip.",1
227422,bintang,070x,"Walton Harris Walker adalah seorang jenderal bintang empat yang bertugas sebagai komandan dalam Perang Dunia I, Perang Dunia II dan Perang Korea dimana ia mengkomandani Eighth United States Army dan tewas dalam sebuah kecelakaan jip.",1
227488,bintang,0702,"Roy menjadi orang termuda yang tampil di sampul majalah COSMOPOLITAN China, saat ia tampil dalam edisi Juni 2016 bersama bintang ""L.O.R.D.""",1
227488,bintang,070a,"Roy menjadi orang termuda yang tampil di sampul majalah COSMOPOLITAN China, saat ia tampil dalam edisi Juni 2016 bersama bintang ""L.O.R.D.""",1
227582,bintang,0702,"Sebagai bintang tamu yang terlibat, antara lain, Ben Becker, Martina Gedeck, Corinna Harfouch dan Angela Winkler.",1
227582,bintang,070x,"Sebagai bintang tamu yang terlibat, antara lain, Ben Becker, Martina Gedeck, Corinna Harfouch dan Angela Winkler.",1
227616,bintang,0702,Jabatan terakhir jenderal bintang satu ini adalah Staf Khusus Kasau.,1
227616,bintang,0703,Jabatan terakhir jenderal bintang satu ini adalah Staf Khusus Kasau.,1
227809,bintang,0701,dan Bukan Bintang Biasa.,1
227809,bintang,070c,"Bukan Bintang Biasa atau yang lebih disingkat dengan nama BBB adalah grup musik besutan Melly Goeslaw pada tahun 2006 yang terdiri dari Raffi Ahmad, Dimas Beck, Laudya Cinthya Bella, Ayushita dan Chelsea Olivia Wijaya di Jakarta.",1
238292,bisa,0101,Gambar binatang atau kalimat ucapan standar bisa ditambahkan dengan menggunakan stempel karet beraneka warna yang dijual di toko buku atau stempel yang disediakan di kantor pos.,1
238292,bisa,0103,Gambar binatang atau kalimat ucapan standar bisa ditambahkan dengan menggunakan stempel karet beraneka warna yang dijual di toko buku atau stempel yang disediakan di kantor pos.,1
238508,bisa,0101,Boikot juga bisa diartikan sebagai penolakan kerja sama.,1
238508,bisa,0103,Boikot juga bisa diartikan sebagai penolakan kerja sama.,1
239421,bisa,0101,"Masih diperdebatkan apakah mereka bisa disebut sebagai ""Yahudi Mizrahi"", karena kebanyakan kelompok Mizrahi lainnya selama beberapa abad terakhir ini sudah mengalami proses asimilasi total atau sebagian dengan budaya dan liturgi Sefardim.",1
239421,bisa,0103,"Masih diperdebatkan apakah mereka bisa disebut sebagai ""Yahudi Mizrahi"", karena kebanyakan kelompok Mizrahi lainnya selama beberapa abad terakhir ini sudah mengalami proses asimilasi total atau sebagian dengan budaya dan liturgi Sefardim.",1
2459,asing,5302,"Film tersebut terpilih sebagai perwakilan Austria untuk Film Berbahasa Asing Terbaik di Academy Awards ke-86, namun tidak masuk nominasi.",1
2459,asing,530d,"Film tersebut terpilih sebagai perwakilan Austria untuk Film Berbahasa Asing Terbaik di Academy Awards ke-86, namun tidak masuk nominasi.",1
247075,bisa,0101,"Tiga pengemudi bisa melarikan diri dari bus mereka, tapi satu pengemudinya dicegah untuk pergi dan terpaksa mendorong pembajak ke tempat tujuan mereka.",1
247075,bisa,0103,"Tiga pengemudi bisa melarikan diri dari bus mereka, tapi satu pengemudinya dicegah untuk pergi dan terpaksa mendorong pembajak ke tempat tujuan mereka.",1
2547,asing,5301,Subject 09 berkisah tentang perjalanan mantan agen rahasia yang diciptakan pada akhir masa pemerintahan Presiden Soeharto sebagai antitesis dari pergerakan oknum asing di daerah Nusantara.,1
2547,asing,5302,Subject 09 berkisah tentang perjalanan mantan agen rahasia yang diciptakan pada akhir masa pemerintahan Presiden Soeharto sebagai antitesis dari pergerakan oknum asing di daerah Nusantara.,1
260713,bisa,0101,"Jadi bisa dibayangkan zaman itu saja sudah modern”, ujar Ahmadie.",1
260713,bisa,0101,"Jadi bisa dibayangkan zaman itu saja sudah modern, ujar Ahmadie.",1
269462,bisa,0101,Keuntungannya adalah pengecilan distorsi TIM (transient intermodulation) dan bisa menyetel bass dan treble secara mandiri.,1
269462,bisa,0103,Keuntungannya adalah pengecilan distorsi TIM (transient intermodulation) dan bisa menyetel bass dan treble secara mandiri.,1
272983,bisa,0101,"Dasar hukumnya adalah Peraturan Pemerintah 10 Tahun 2011 tentang Tata Cara Pengadaan Pinjaman Luar Negeri dan Penerimaan Hibah, peraturan ini menggantikan PP Nomor 2 Tahun 2006 tentang Tata Cara Pengadaan Pinjaman Dan/Atau Penerimaan Hibah Serta Penerusan Pinjaman Dan/Atau Hibah Luar Negeri yang mengharuskan pinjaman Bank Dunia yang telah disepakati hanya bisa dicairkan melalui Surat Keputusan Menteri Keuangan.",1
272983,bisa,0103,"Dasar hukumnya adalah Peraturan Pemerintah 10 Tahun 2011 tentang Tata Cara Pengadaan Pinjaman Luar Negeri dan Penerimaan Hibah, peraturan ini menggantikan PP Nomor 2 Tahun 2006 tentang Tata Cara Pengadaan Pinjaman Dan/Atau Penerimaan Hibah Serta Penerusan Pinjaman Dan/Atau Hibah Luar Negeri yang mengharuskan pinjaman Bank Dunia yang telah disepakati hanya bisa dicairkan melalui Surat Keputusan Menteri Keuangan.",1
273340,bisa,0101,Bagi Peserta didik yang mendapatkan hasil luar biasa bisa mendapatkan beasiswa untuk studi jangka pendek bahasa mandarin di Tiongkok.,1
273340,bisa,0103,Bagi Peserta didik yang mendapatkan hasil luar biasa bisa mendapatkan beasiswa untuk studi jangka pendek bahasa mandarin di Tiongkok.,1
274220,bisa,0101,"Jawaban dari Miss Earth 2001,""Yah, tentu saja teknologi tidak membuat banyak masalah bagi kami di lingkungan Tapi kita bisa melakukan sesuatu untuk membuatnya lebih baik.""",1
274220,bisa,0103,"Jawaban dari Miss Earth 2001: ""Yah, tentu saja teknologi tidak membuat banyak masalah bagi kami di lingkungan Tapi kita bisa melakukan sesuatu untuk membuatnya lebih baik.",1
278844,buah,0502,"Pembangunan 3 buah danau yang berfungsi sebagai resapan sekaligus daerah latihan di wilayah PMPP TNI (1,48 Ha), BNPT (551 m2) dan Unhan (274 m2) dan pembangunan 2 unit WTP (Water Treating Plant) untuk mengolah air permukaan menjadi air layak konsumsi.",1
278844,buah,0502,"Untuk melengkapi fasilitas tersebut, telah dilaksanakan pembangunan lingkungan, diantaranya penanaman pohon dalam rangka penghijauan sebanyak 114.641 batang pohon, terdiri dari 43 macam jenis tanaman, pembangunan 3 buah danau yang berfungsi sebagai resapan sekaligus daerah latihan di wilayah PMPP TNI (1,48 Ha), BNPT (551 m2) dan Unhan (274 m2) dan pembangunan 2 unit WTP (Water Treating Plant) untuk mengolah air permukaan menjadi air layak konsumsi.",1
280634,buah,0502,"Dari 30 buah puncaknya, yang tertinggi adalah ""Daecheongbong"" (1.708 m).",1
280634,buah,0502,"Dari 30 buah puncaknya, yang tertinggi adalah ""Daecheongbong"" (???) (1.708 m).",1
283778,buah,0502,"Berisi 9 buah lagu, di mana album ini digunakan sebagai album pengiring Tiga film.",1
283778,buah,0502,"Taifun berisi 9 buah lagu, di mana album ini digunakan sebagai album pengiring 3 film.",1
313898,bulan,0803,"Muhammad merencanakan penyerangan terhadap kaum Yahudi, tepatnya pada bulan Muharam tahun ketujuh hijriah.",1
313898,bulan,0803,"Setelah perjanjian Hudaibiyah disepakati untuk menghentikan permusuhan selama sepuluh tahun, Muhammad merencanakan penyerangan terhadap kaum Yahudi, tepatnya pada bulan Muharam tahun ketujuh hijriah.",1
315867,bulan,0803,"Selama masa pemerintahan Yuri, bangsa Silla merayakan suatu hari raya di tanggal ke 15 dari bulan kedelapan, di mana kedua tim wanita akan beradu di dalam sebuah kontes.",1
315867,bulan,0803,"Selama masa pemerintahan Yuri, bangsa Silla merayakan suatu hari raya di tanggal ke 15 dari bulan kedelapan.",1
324536,bulan,0803,"Lagu ini memenangkan ""Song of the Month"" di bulan Februari 2008 pada acara musik KBS Music Bank.",1
324536,bulan,0803,"Lagu ini memenangkan ""Song of the Month"" di bulan Februari 2008 pada acra musik KBS Music Bank.",1
324595,bulan,0803,"Buku Manji yang paling terakhir, ""Allah, Liberty and Love"" dirilis pada bulan Juni 2011 di AS, Kanada dan negara lainnya.",1
324595,bulan,0803,"Buku Manji yang paling terakhir, 'Allah, Liberty and Love' dirilis pada bulan Juni 2011 di AS, Kanada, dan negara lainnya.",1
326045,bunga,0601,"Setelah memilih salah satunya, pemain dibawa ke dalam ""mimpi"" dari bunga tersebut.",1
326045,bunga,0603,"Setelah memilih salah satunya, pemain dibawa ke dalam ""mimpi"" dari bunga tersebut.",1
326663,bunga,0601,"Benih dari setiap batang bambu yang mungkin bunga off-cycle semua dimakan oleh tikus, sehingga memperkuat irama ekstrem ini versi tahun tiang.",1
326663,bunga,0601,Bunga yang muncul secara bersama-sama disebut sebagai bunga majemuk atau inflorescence.,1
327229,bunga,0601,"Selain itu tim juga menemukan jenis anggrek dengan kuntum bunga yang memiliki 3 corak warna atau dikenal dengan ""three color"" dari genus yang belum diketahui.",1
327229,bunga,0601,"Selain itu, tim juga menemukan jenis anggrek dengan kuntum bunga yang memiliki 3 corak warna atau dikenal dengan ""three color"" dari genus yang belum diketahui.",1
327398,bunga,0601,"Karakteristik bunga ""B. lobii"" terletak pada labellumnya yang dapat bergoyang apabila ditiup angin.",1
327398,bunga,0601,Karakteristik bunga B. lobii terletak pada labellumnya yang dapat bergoyang apabila ditiup angin.,1
327535,bunga,060a,"Ia bersaing dengan Bunga Citra Lestari (""Mukjizat Allah""), Cici Tegal (""Kiamat Sudah Dekat""), Hanna Hasyim (""Rumah Kardus""), dan Vitta Mariana (""Demi Masa"").",1
327535,bunga,060a,"Ia bersaing dengan Bunga Citra Lestari (""Mu’jizat Allah""), Cici Tegal (""Kiamat Sudah Dekat""), Hanna Hasyim (""Rumah Kardus""), dan Vitta Mariana (""Demi Masa"").",1
327541,bunga,0601,Motif Motif jambangan bunga banyak ditemukan pada semua bagian rumah adat Banjar misalnya di ukir pada tataban Rumah Bubungan Tinggi di Kalimantan Selatan.,1
327541,bunga,0601,Motif Motif jambangan bunga banyak ditemukan pada semua bagian rumah adat Banjar misalnya diukir pada tataban Rumah Bubungan Tinggi di Kalimantan Selatan.,1
327633,bunga,0601,Pelukis Bunga Matahari (dalam bahasa Perancis: Le Peintre de Tournesols) adalah sebuah potret Vincent van Gogh karya Paul Gauguin pada Desember 1888.,1
327633,bunga,060d,Pelukis Bunga Matahari (dalam bahasa Perancis: Le Peintre de Tournesols) adalah sebuah potret Vincent van Gogh karya Paul Gauguin pada Desember 1888.,1
327759,bunga,0601,Dalam potongan bunga masing-masing bunga ditampilkan di puncak mekarnya dan dengan sangat detail.,1
327759,bunga,0601,Masing-masing bunga ditampilkan di puncak mekarnya dan dengan sangat detail.,1
328185,bunga,0601,"Karangan bunga jantan berbentuk bongkol seperti gada atau gelendong, 1 x 3-5,5cm, hijau pucat atau kekuningan, bertangkai 3 - 6cm.",1
328185,bunga,0601,Karangan bunga jantan berbentuk bongkol seperti gada atau gelendong.,1
328743,bunga,0601,"Perbedaan warna antara satu dengan yang lain dilatar belakangi oleh gen, misalnya R= gen untuk bunga warna merah dan r= gen untuk bunga warna putih, jika keduanya disilangkana maka akan menghasilkan bunga warna merah muda.",1
328743,bunga,0601,"Perbedaan warna antara satu dengan yang lain dilatarbelakangi oleh gen, misalnya R= gen untuk bunga warna merah dan r= gen untuk bunga warna putih, jika keduanya disilangkan maka akan menghasilkan bunga warna merah muda.",1
331320,cabang,5001,"Sementara itu, BDSM membangun jalur kereta api Jombang-Babat (69 km) pada tahun 1899-1902 dan membuat jalur cabang dari Stasiun Ploso menuju Pabrik Gula Ponen pada tahun 1913 (2 km).",1
331320,cabang,5003,"Sementara itu, BDSM membangun jalur kereta api Jombang-Babat (69 km) pada tahun 1899-1902 dan membuat jalur cabang dari Stasiun Ploso menuju Pabrik Gula Ponen pada tahun 1913 (2 km).",1
331823,cabang,5001,"Contoh praktik ini adalah maskapai Indonesia AirAsia, cabang dari maskapai Malaysia AirAsia, yang sebelumnya membeli dan mengoperasikan maskapai lokal Awair pada 2004, sebelum akhirnya berubah nama menjadi Indonesia AirAsia pada 2005.",1
331823,cabang,5001,"Contoh praktik ini adalahmaskapai Indonesia AirAsia, cabang dari maskapai Malaysia AirAsia, yang sebelumnya membeli dan mengoperasikan maskapai lokal Awair pada 2004, sebelum akhirnya berubah nama menjadi Indonesia AirAsia pada 2005.",1
332192,cabang,5001,"Dia berkompetisi di SuperGirls Wrestling, sebuah cabang dari .",1
332192,cabang,5001,"Dia berkompetisi di SuperGirls Wrestling, sebuah cabang dari Extreme Canadian Championship Wrestling.",1
332550,cabang,5001,"Post menjabat sebagai ibu kos kehormatan fraternitas setempat pertama sekolah itu, Sigma Beta Epsilon, yang pada tahun 1969, menjadi the cabang New York Beta dari Sigma Alpha Epsilon.",1
332550,cabang,500c,"Post menjabat sebagai ibu kos kehormatan fraternitas setempat pertama sekolah itu, Sigma Beta Epsilon, yang pada tahun 1969, menjadi the cabang New York Beta dari Sigma Alpha Epsilon.",1
333314,cabang,5001,"Beberapa keluarga Cabang Atas berasal dari trah ""gentry"" kuno di Tiongkok, tetapi sebagian besar adalah keturunan para pedagang sukses.",1
333314,cabang,500c,"Beberapa keluarga Cabang Atas berasal dari trah ""gentry"" kuno di Tiongkok, tetapi sebagian besar adalah keturunan para pedagang sukses.",1
336256,cerah,4801,"Namun cahaya cerah lain di inframerah terjadi pada awal April, setelah bintang kembali ke dekat intensitas kecerahan aslinya sebelum letusan, besarnya 15,6 magnitude.",1
336256,cerah,4801,Namun cahaya cerah lain di inframerah terjadi pada awal April.,1
336450,cerah,4801,"Kritikus menggambarkan album tersebut sebagai catatan yang hampir identik bergantian antara dancehall/dub-pop, hip-hop yang cerah berorientasi balada dewasa.",1
336450,cerah,4802,"Kritikus menggambarkan album tersebut sebagai catatan yang hampir identik bergantian antara dancehall/dub-pop, hip-hop yang cerah berorientasi balada dewasa.",1
336523,cerah,4801,"Panjang kumbang ini sekitar , dengan warna kuning cerah atau tubuh oranye serta lima garis coklat tua di sepanjang elytra-nya.",1
336523,cerah,4801,"Panjang kumbang ini sekitar 10 milimeter, dengan warna kuning cerah atau tubuh oranye serta lima garis coklat tua di sepanjang elytra-nya.",1
336546,cerah,4801,"Seorang ahli menyimpulkan, ""Berlawanan dengan pandangan kultur yang ada, data ini menunjukkan bahwa orang-orang tidak melaporkan suasana hati yang lebih baik pada hari yang cerah atau sebaliknya.",1
336546,cerah,4802,"Seorang ahli menyimpulkan, ""Berlawanan dengan pandangan kultur yang ada, data ini menunjukkan bahwa orang-orang tidak melaporkan suasana hati yang lebih baik pada hari yang cerah atau sebaliknya.",1
336556,cerah,4801,"Mary Celeste (atau ""Marie Celste"" mengacu pada karya fiksi oleh Sir Arthur Conan Doyle) adalah kapal dua tiang jenis pengangkut kargo dan penumpang yang ditemukan di Samudra Atlantik tanpa awak dan terabaikan, meskipun terdapat fakta bahwa cuaca cerah serta mempunyai kru yang berpengalaman.",1
336556,cerah,4801,"Mary Celeste (atau Marie Celste) adalah kapal dua tiang jenis pengangkut kargo dan penumpang yang ditemukan di Samudra Atlantik tanpa awak dan terabaikan, meskipun terdapat fakta bahwa cuaca cerah serta mempunyai kru yang berpengalaman.",1
336571,cerah,4803,"Ia yakin Wei memiliki prospek cerah sebagai pemimpin militer yang handal karena ia mahir memanah dan menunggangi kuda, ia juga seorang yang pemberani dan berjiwa pemimpin serta mampu memenangkan simpati dan kesetiaan dari bawahan.",1
336571,cerah,4803,Ia yakin Wei memiliki prospek cerah sebagai pemimpin militer yang handal karena ia mahir memanah dan menunggangi kuda.,1
336608,cerah,4801,"Juga kisah ini dicatat oleh Imam Ahmad dalam musnadnya, 'Binatang itu akan memukul hidung orang kafir dengan cincin dan akan membuat wajah orang beriman menjadi cerah dengan tongkat, sehingga ketika mereka makan bersama, mereka akan berkata satu sama lainnya, 'Wahai orang beriman' dan 'Wahai orang kafir'.",1
336608,cerah,4802,"Juga kisah ini dicatat oleh Imam Ahmad dalam musnadnya, ""Binatang itu akan memukul hidung orang kafir dengan cincin dan akan membuat wajah orang beriman menjadi cerah dengan tongkat, sehingga ketika mereka makan bersama, mereka akan berkata satu sama lainnya, ""Wahai orang beriman"" dan ""Wahai orang kafir"".",1
336644,cerah,4801,"Penelitian telah menunjukkan bahwa sejumlah tambahan biaya rendah mampu mempercepat SODIS dan yang mungkin bisa membuat SODIS aditif lebih cepat dan efektif baik dalam cuaca cerah dan berawan, perkembangan yang bisa membantu membuat teknologi lebih efektif dan diterima oleh pengguna.",1
336644,cerah,4801,Penelitian telah menunjukkan bahwa sejumlah tambahan biaya rendah mampu mempercepat SODIS dan yang mungkin bisa membuat SODIS aditif lebih cepat dan efektif baik dalam cuaca cerah dan berawan.,1
336671,cerah,4801,"Karakteristik ayam nunukan adalah warna bulunya merah cerah atau merah kekuning-kuningan, bulu sayap dan ekor tidak berkembang sempurna.",1
336671,cerah,4801,Karakteristik ayam nunukan adalah warna bulunya merah cerah atau merah kekuning-kuningan.,1
336693,cerah,4802,"Merupakan sebuah turunan dari grunge, memiliki karakter khas grunge tetapi dengan beberapa perbedaan yang mencolok diantaranya tema-tema lirik yang lebih cerah ketimbang grunge yang cenderung kelam, dan pemilihan warna suara-suara distorsi yang jauh lebih mudah dicerna untuk selera radio dan industri.",1
336693,cerah,4802,"Merupakan sebuah turunan dari grunge, memiliki karakter khas grunge tetapi dengan beberapa perbedaan yang mencolok diantaranya tema-tema lirik yang lebih cerah ketimbang grunge yang cenderung kelam.",1
336717,cerah,4801,"Pada musim panas itu, Victoria dan Albert menghabiskan liburan hujan di barat Skotlandia di Loch Laggan, namun terdengar dari dokter mereka, Sir James Clark, bahwa putranya menikmati hari-hari yang kering dan cerah di jauh timur Kastil Balmoral.",1
336717,cerah,4801,"Terdengar dari dokter mereka, Sir James Clark, bahwa putranya menikmati hari-hari yang kering dan cerah di jauh timur Kastil Balmoral.",1
336913,coklat,4703,Ekor coklat kemerah-merahan.,1
